time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-15 00:00:00+00:00,0,0,1,1
2024-11-18 00:00:00+00:00,1,1,0,0
2024-11-20 00:00:00+00:00,0,0,1,1
2024-11-21 00:00:00+00:00,3,3,4,3
2024-11-22 00:00:00+00:00,0,0,1,1
2024-11-25 00:00:00+00:00,0,0,2,2
2024-11-26 00:00:00+00:00,0,0,1,1
2024-11-28 00:00:00+00:00,6,6,0,0
2024-11-29 00:00:00+00:00,0,0,1,1
