referrer,views_total,views_unique
Google,25,10
github.com,13,4
search.brave.com,9,1
cbica-nichart-hosting.s3-website-us-east-1.amazonaws.com,2,1
neuroimagingchart.com,2,1
cbica.github.io,1,1
