referrer,views_total,views_unique
Google,24,10
search.brave.com,9,1
github.com,5,2
cbica-nichart-hosting.s3-website-us-east-1.amazonaws.com,2,1
neuroimagingchart.com,2,1
cbica.github.io,1,1
